Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature
Madi Diaz,Nervous,77,0.724,0.616,1,-6.073,1,0.0426,0.312,1.27E-06,0.115,0.729,107.964,166453,4
Arch Enemy,Aces High - cover version,62,0.286,0.982,11,-5.472,1,0.118,8.42E-06,0.00197,0.119,0.32,140.163,264413,4
Held Down,Laura Marling,51,0.392,0.495,8,-7.881,1,0.0364,0.17,0.888,0.338,0.38,78.585,4.132216667,4
Mail the Horse,Magnolia,48,0.647,0.507,1,-9.186,1,0.0292,0.112,0.00128,0.103,0.711,94.633,280917,4
Ylvis,The Fox (What Does the Fox Say?),28,0.703,0.867,11,-4.292,1,0.0453,0.107,6.14E-06,0.119,0.546,128.008,213708,4
Eric B. & Rakim,I Know You Got Soul,41,0.891,0.88,8,-6.453,0,0.237,0.0204,0.000861,0.397,0.721,104.015,284627,4
SikTh,Vivid,17,0.263,0.984,7,-4.024,1,0.189,6.22E-05,0.00609,0.177,0.159,132.045,268667,4
R.L. Burnside,Please Don't Stay,22,0.868,0.578,7,-10.124,0,0.0933,0.0655,0.000387,0.0546,0.576,102.012,178800,4
The New Pornographers,Falling Down The Stairs Of Your Smile,38,0.739,0.713,6,-5.817,0,0.0316,0.263,0.0657,0.354,0.901,116.986,224493,4
Shovels & Rope,I Know,61,0.545,0.908,6,-6.548,1,0.0512,0.115,1.18E-05,0.0877,0.391,120.155,218778,4
Frank Carter & The Rattlesnakes,Battlefield,61,0.274,0.947,7,-5.729,1,0.104,0.000291,0.00268,0.192,0.191,79.917,111373,4
"Anoushka Shankar, Alev Lenz",Bright Eyes,35,0.584,0.276,11,-10.578,0,0.0439,0.921,0.871,0.0888,0.182,100.055,6.414466667,4
Sub Urban,Freak (feat. REI AMI),34,0.619,0.45,1,-11.965,0,0.515,0.433,5.22E-05,0.513,0.41,179.755,194000,4
Whethan,All In My Head (feat. grandson) - Saint Punk Remix,31,0.782,0.745,9,-3.587,0,0.29,0.00164,0.000136,0.0592,0.517,128.124,196875,4
Omer Adam,◊©◊ì◊ï◊™ ◊©◊ú ◊™◊ô◊®◊ï◊¶◊ô◊ù,51,0.725,0.701,6,-4.934,0,0.0559,0.363,4.04E-06,0.18,0.806,132.055,179840,4
Phantom Elite,Diamonds and Dark,36,0.341,0.872,9,-5.848,1,0.0557,0.00169,0.000126,0.154,0.114,175.665,289227,4
Eden Meiri,◊î◊ó◊ñ◊ß◊™◊ô ◊ú◊ö ◊™'◊ô◊ì,53,0.649,0.74,2,-6.732,1,0.0471,0.216,0.721,0.504,0.402,123.994,215960,4
Courtney Barnett,Pedestrian at Best,33,0.467,0.848,1,-6.356,0,0.0446,4.84E-06,0.74,0.383,0.552,136.075,230560,4
Shai Tsabari,◊ú◊ï◊ï◊ô ◊ê◊ï◊™◊ô,45,0.659,0.718,4,-4.448,1,0.0259,0.0053,2.00E-06,0.3,0.765,116.54,176990,5
Major Murphy,In the Meantime,60,0.572,0.931,7,-5.403,1,0.0411,0.00103,1.29E-05,0.106,0.59,121.974,226583,4
Grateful Dead,Casey Jones - 2013 Remaster,65,0.671,0.405,6,-10.052,1,0.0392,0.385,0.0055,0.132,0.828,99.678,265067,4
Matilda Mann,Paper Mache World,37,0.479,0.754,2,-5.818,1,0.0849,0.455,0.967,0.127,0.575,180.109,179083,4
RYMAN,Crying Wolf,57,0.577,0.492,2,-9.706,1,0.0375,0.236,0.495,0.422,0.378,89.944,182164,4
Gabriella Vargas Luna,Saudade,72,0.593,0.186,2,-12.437,0,0.113,0.956,0.272,0.124,0.485,107.09,2.459183333,4
Los Lonely Boys,Crazy Dream,42,0.509,0.858,4,-5.196,0,0.044,0.0132,0.0891,0.129,0.894,117.454,287200,4
The Sundays,Here's Where The Story Ends,42,0.622,0.693,9,-8.619,1,0.0274,0.288,1.67E-06,0.136,0.843,109.055,230040,4
Bloodhound Gang,The Bad Touch,47,0.831,0.735,7,-6.254,0,0.0384,0.00397,5.08E-05,0.123,0.97,122.979,260507,4
My Expansive Awareness,God of Sun,40,0.462,0.545,9,-6.857,0,0.028,0.0301,0.936,0.118,0.277,132.994,269799,4
Deep Purple,Perfect Strangers,51,0.521,0.721,2,-7.699,1,0.0254,0.00348,0.00832,0.391,0.611,97.578,328427,4
Fake Blood,I Think I Like It,60,0.727,0.847,7,-6.021,1,0.217,0.014,0.000121,0.144,0.64,128.015,335800,4
Tony Joe White,Bubba Jones,53,0.406,0.609,4,-7.232,1,0.0451,0.332,0.173,0.126,0.528,169.748,266013,4
John Smith,Save My Life - Radio Edit,64,0.583,0.235,9,-10.121,1,0.0287,0.778,0.784,0.187,0.368,137.829,217973,4
Judah & the Lion,Soak Up The Sun - Unplugged,76,0.605,0.4,9,-5.68,1,0.0298,0.486,0.00193,0.116,0.568,115.557,4.19676667,4
Outkast,Rosa Parks,53,0.792,0.701,2,-7.198,0,0.283,0.105,3.03E-06,0.761,0.251,103.89,324373,4
"Frédéric Chopin, Robin Smith, HAUSER, Robert Ziegler, London Symphony Orchestra",Nocturne in C Sharp,23,0.261,0.279,6,-13.137,0,0.0462,0.975,0.000412,0.156,0.0619,87.478,4.558216667,3
BUZZ,Analogue,39,0.32,0.948,2,-1.792,1,0.127,0.00777,0.839,0.1,0.538,141.553,214120,4
Jelani Aryeh,From These Heights,46,0.758,0.903,9,-3.909,1,0.0314,0.00949,0.865,0.628,0.749,125.002,206585,4
Faith No More,War Pigs,46,0.323,0.891,4,-7.018,0,0.119,0.00126,0.371,0.243,0.236,97.391,465933,4
Lake Haze,Dog Walking in the Park,46,0.805,0.775,10,-8.329,0,0.0365,0.707,0.000171,0.11,0.715,134.999,233744,4
chemical club,Arm's Length,72,0.619,0.702,8,-4.824,0,0.0314,0.0057,0.000177,0.161,0.742,121.026,251250,4
Temples,Paraphernalia,50,0.496,0.871,7,-3.857,1,0.0465,0.00607,6.56E-06,0.335,0.372,114.038,263453,4
Jack White,Love Is Blindness,73,0.266,0.74,7,-7.972,0,0.0788,0.0513,0.805,0.162,0.5,48.578,198613,4
Alfio Origlio,Absyrations,29,0.419,0.184,11,-21.864,1,0.0307,0.821,0.0145,0.0919,0.155,110.186,5.734216667,4
R.E.M.,Imitation Of Life,42,0.461,0.755,2,-3.71,1,0.0318,0.0178,0.0019,0.18,0.439,124.256,236627,4
La Ni√±a De La Puebla,Los Campanilleros,41,0.417,0.222,2,-10.012,0,0.0422,0.944,0.687,0.11,0.584,74.986,197827,4
"David ""Honeyboy"" Edwards",Further Up on the Road,56,0.73,0.195,2,-15.073,1,0.0553,0.858,0.548,0.112,0.699,111.874,260040,4
Linkin Park,In the End,34,0.556,0.864,10,-5.87,0,0.0584,0.00958,0.000172,0.209,0.4,105.143,216880,4
Foo Fighters,The Pretender,35,0.433,0.959,10,-4.04,1,0.0431,0.000917,0.605,0.028,0.365,172.984,269373,4
Pennywise,Fuck Authority,37,0.45,0.937,9,-2.819,0,0.0504,0.000887,0.00629,0.379,0.791,101.922,196120,4
Arrested Youth,Riot!,62,0.554,0.761,1,-6.86,1,0.0631,0.0984,0.00917,0.104,0.592,81.988,204240,4
Maisie Peters,Birthday,42,0.627,0.255,3,-11.225,1,0.0342,0.712,2.24E-05,0.0901,0.307,105.072,3.23333333,4
Adia Victoria,Dead Eyes,45,0.28,0.635,11,-8.271,1,0.056,0.0685,7.17E-06,0.107,0.375,193.756,141800,4
Death Angel,Volcanic,53,0.647,0.338,11,-11.307,0,0.0308,0.726,0.0002,0.0952,0.502,86.836,214213,4
Powerwolf,Beast of G√©vaudan,38,0.463,0.962,1,-5.697,0,0.0712,0.000761,1.81E-06,0.239,0.188,109.899,211893,4
No Kill,Swooning,42,0.368,0.611,2,-6.835,1,0.0298,2.45E-05,0.884,0.0908,0.2,95.958,227583,4
Tab Benoit,Medicine,50,0.558,0.642,4,-6.36,1,0.0304,0.118,0.446,0.352,0.615,69.566,347467,4
The Undertones,Teenage Kicks,71,0.415,0.782,1,-6.745,1,0.0461,0.0011,0.00545,0.14,0.564,135.029,148480,4
Fleetwood Mac,Sara,28,0.741,0.388,2,-16.693,1,0.031,0.384,0.924,0.0933,0.589,126.819,382373,4
Ashbringer,Spiritual Architecture,24,0.473,0.617,6,-8.368,0,0.0309,0.161,0.000161,0.164,0.204,111.989,562515,4
Idan Amedi,◊î◊û◊õ◊™◊ë ◊î◊ê◊ó◊®◊ï◊ü,60,0.495,0.296,2,-10.28,0,0.0253,0.75,0.0548,0.166,0.309,92.995,200067,3
Bather,Suffer More,43,0.102,0.875,9,-3.796,1,0.0806,3.82E-06,0.938,0.711,0.171,84.139,254399,4
Flock of Dimes,Two,41,0.682,0.561,1,-10.142,1,0.0598,0.423,0.544,0.0807,0.832,95.982,218320,1
Freedom Fry,La Metamorphose,41,0.494,0.59,11,-7.724,0,0.0349,0.523,0.947,0.088,0.718,178.12,222303,4
Bill Haley & His Comets,"See You Later, Alligator",25,0.663,0.758,4,-10.07,0,0.0571,0.272,0.000679,0.319,0.814,157.198,2.78066667,4
Oumou Sangar√©,Yere faga,56,0.738,0.728,7,-6.949,1,0.0392,0.393,0.205,0.409,0.547,104.989,311267,4
Eyal Golan,◊û◊ú◊ó◊û◊î ◊ï◊©◊ú◊ï◊ù,81,0.603,0.366,2,-9.997,1,0.0308,0.743,8.83E-05,0.191,0.273,120.975,195750,4
Keith Urban,Cop Car,49,0.538,0.664,6,-6.318,1,0.0392,0.193,0.549,0.0918,0.366,154.033,4.279116667,4
Ozzy Osbourne,Bark at the Moon,34,0.303,0.961,9,-5.333,0,0.243,0.00253,0.0031,0.132,0.305,146.591,257120,4
Bush,Heroes,44,0.537,0.0781,10,-14.672,1,0.0373,0.976,0.00124,0.076,0.235,102.115,248571,4
Gary Clark Jr.,Low Down Rolling Stone,39,0.337,0.809,5,-2.969,0,0.0327,0.00738,0.000715,0.319,0.319,145.879,258200,4
Semisonic,Closing Time,37,0.478,0.854,2,-5.454,1,0.0289,0.0204,0.00252,0.115,0.274,91.854,274160,4
Thomas Csorba,Heartache After Heartache,42,0.595,0.456,7,-10.493,1,0.0256,0.325,6.78E-05,0.108,0.262,91,255467,1
Love and Death,Let Me Love You,36,0.446,0.861,1,-5.49,1,0.0572,0.000721,0.000172,0.0872,0.538,99.936,232173,4
LBS Kee'vin,Hood Dreams,31,0.547,0.675,3,-5.456,1,0.308,0.034,0.0614,0.105,0.317,169.986,169994,3
Grove Street Quartet,Cherokee,25,0.686,0.213,7,-16.612,1,0.0339,0.965,0.00138,0.104,0.427,115.329,3.322316667,4
Dylan Cartlidge,Anything Could Happen - Superorganism Remix,60,0.682,0.655,7,-5.074,1,0.0539,0.0126,0.0269,0.0514,0.45,107.064,175038,4
Monaleo,Beating Down Yo Block,35,0.765,0.719,8,-4.982,1,0.299,0.0132,0.925,0.116,0.782,84.997,192000,4
Rod Stewart,Maggie May - Remastered Version,29,0.62,0.559,1,-10.568,1,0.037,0.716,0.014,0.133,0.527,129.4,5.76133333,4
Blues Traveler,Run-Around,38,0.629,0.867,6,-7.307,1,0.0603,0.0865,3.62E-05,0.126,0.876,151.695,279800,4
Led Zeppelin,Whole Lotta Love - 1990 Remaster,62,0.412,0.902,1,-11.6,1,0.405,0.0484,0.000257,0.405,0.422,89.74,5.56488333,4
Josh Turner,"Forever And Ever, Amen",17,0.494,0.696,7,-7.071,1,0.0316,0.15,0.0339,0.101,0.603,177.049,227132,4
Liyah Knight,Energy,8,0.619,0.548,9,-9.016,0,0.0734,0.39,6.25E-06,0.184,0.13,99.997,204016,4
Calva Louise,Belicoso,28,0.534,0.868,7,-8.532,1,0.0634,0.000776,1.05E-05,0.358,0.372,140.06,169710,4
Trygve Seim,Ciaccona per Embrik,51,0.302,0.0166,2,-23.504,1,0.0475,0.974,7.66E-05,0.0737,0.235,69.904,6.006883333,3
John Stewart,Gold,44,0.692,0.598,9,-7.893,0,0.0373,0.464,0.266,0.0926,0.519,124.043,244133,4
Striking Matches,Burning Down,18,0.641,0.902,4,-3.917,1,0.0373,0.0053,0.6,0.0723,0.667,94.946,189579,4
Marilyn Manson,The Beautiful People,29,0.621,0.834,4,-10.068,0,0.0557,0.000779,0.0023,0.0611,0.937,143.973,218827,4
courtship.,Prom,45,0.665,0.725,1,-6.777,1,0.0329,0.0651,4.41E-05,0.13,0.445,119.947,249078,4
Dan + Shay,Tequila,64,0.489,0.581,6,-5.731,1,0.0281,0.0312,0.000109,0.132,0.494,86.016,3.279116667,4
QuietKind,The Worst of Us,46,0.29,0.955,2,-4.141,1,0.0995,0.000266,0.00829,0.13,0.304,119.231,279000,4
Nuclear Assault,Something Wicked,31,0.515,0.805,5,-8.593,1,0.0423,7.58E-05,3.66E-06,0.105,0.713,124.505,281733,4
Static & Ben El,"Further up (Na, Na, Na, Na, Na)",47,0.8,0.876,8,-0.882,1,0.113,0.0148,0.873,0.218,0.912,100.025,151873,4
Yoke Lore,Seeds,69,0.502,0.666,4,-8.319,1,0.0505,0.33,4.40E-06,0.0961,0.148,171.957,251269,4
Bad Nerves,Baby Drummer,48,0.437,0.957,11,-5.832,1,0.0995,7.09E-05,2.33E-05,0.35,0.413,90.002,140547,4
Adriano Koch,BRIEF,19,0.554,0.606,5,-14.785,1,0.0569,0.593,5.97E-06,0.103,0.117,88.988,358000,3
Filip Ekestubbe Trio,On a Clear Day You Can See Forever,39,0.636,0.401,7,-11.914,1,0.0286,0.795,0.0835,0.154,0.545,104.45,6.011333333,4
Kaiser Chiefs,Ruby,72,0.443,0.934,6,-3.398,0,0.0501,0.00604,0.768,0.0779,0.401,93.43,202800,4
Sleep,Holy Mountain,63,0.274,0.529,2,-12.981,1,0.0365,0.0328,0.0298,0.123,0.223,98.559,524293,4
Cut Worms,Sold My Soul,30,0.47,0.432,2,-9.487,1,0.0301,0.646,6.15E-05,0.0916,0.576,147.442,371977,4
Outkast,The Whole World (feat. Killer Mike),44,0.814,0.852,2,-6.176,1,0.401,0.0958,0.261,0.0288,0.717,184.682,295347,3
Omar and The Howlers,"I Gotta Let You Go (feat. Gary Clark, Jr.)",39,0.695,0.62,10,-8.965,1,0.0459,0.0783,0.288,0.113,0.558,114.49,189040,4
Walk Away,Ailbhe Reddy,42,0.672,0.0961,8,-15.658,1,0.0295,0.506,0.262,0.0692,0.144,87.016,3.202666667,4
Man Man,Head On [Hold On To Your Heart],43,0.711,0.775,7,-4.04,1,0.0295,0.316,0.00612,0.102,0.745,125.044,265160,4
Bryson Tiller,Outta Time (feat. Drake),63,0.714,0.582,2,-7.272,0,0.0808,0.0129,3.20E-05,0.0774,0.338,92.819,198822,4
Zikney Tzfat,◊©◊ô◊©◊ô ◊©◊ë◊™,44,0.511,0.504,9,-8.847,0,0.0268,0.0892,1.33E-05,0.377,0.316,112.367,241133,4
Ready For Mars,For Too Long,38,0.464,0.803,7,-7.688,1,0.0592,0.000132,0.000484,0.224,0.621,160.057,191504,4
Ray Parker Jr.,Ghostbusters,68,0.778,0.719,1,-9.698,1,0.0345,0.0123,0.00341,0.297,0.729,115.4,239133,4
Anthrax,Carry on Wayward Son,47,0.401,0.868,6,-7.58,0,0.0591,0.000521,0.206,0.309,0.785,126.997,324609,4
Living Colour,Glamour Boys,56,0.511,0.913,11,-4.379,0,0.0323,0.0273,3.04E-05,0.0864,0.856,121.451,220133,4
Royal Bliss,Fire Within,50,0.608,0.89,9,-3.709,1,0.0316,0.00127,0.0317,0.161,0.351,111.994,222400,4
Stream‚òæatcher,The Slayer,68,0.569,0.562,4,-11.411,0,0.0312,0.0227,0.000109,0.064,0.9,171.993,230233,4
The Beatles,Tomorrow Never Knows - Remastered,50,0.38,0.829,5,-6.105,1,0.0405,8.40E-05,0.145,0.342,0.0534,125.887,179547,4
Luke Combs,Forever After All,74,0.487,0.65,7,-5.195,1,0.0253,0.191,0.0539,0.0933,0.456,151.964,3.87555,4
Leftover Salmon,Lovin' In My Baby's Eyes,52,0.664,0.726,5,-10.216,1,0.0686,0.518,0.383,0.221,0.721,100.188,176160,4
Moon Duo,Eternal Shore,48,0.775,0.863,10,-8.604,1,0.0384,0.102,0.0155,0.168,0.915,95.01,338398,5
KISS,Hell Or Hallelujah,17,0.271,0.987,1,-2.135,1,0.069,0.00585,0.00211,0.321,0.417,83.097,247280,4
Don Williams,Some Broken Hearts Never Mend - Single Version,38,0.633,0.433,9,-16.442,1,0.0264,0.228,0.0419,0.0751,0.816,97.527,2.806,4
"Arthur ""Big Boy"" Crudup",That's All Right,53,0.574,0.58,2,-10.408,1,0.088,0.824,0.361,0.464,0.816,106.496,173360,4
YG,Perfect Timing,72,0.773,0.576,8,-7.838,1,0.375,0.0427,0.251,0.116,0.635,92.979,196129,4
Fantastic Negrito,How Long?,59,0.643,0.619,4,-7.111,0,0.0439,0.131,0.00126,0.0784,0.466,71.742,256466,4
Blues Pills,Black Smoke,25,0.234,0.938,1,-2.49,0,0.116,0.00455,0.000774,0.225,0.52,176.989,278468,4
Destruction,Mad Butcher,60,0.419,0.996,5,-3.052,1,0.0713,1.36E-06,0.000287,0.164,0.598,96.528,225267,4
David Shaul,◊®◊ß ◊™◊í◊ô◊ì◊ô,60,0.538,0.362,2,-8.97,1,0.0258,0.463,0.00859,0.177,0.24,76.045,251194,4
Phillip Phillips,Home,43,0.606,0.826,2,-6.04,1,0.0307,0.0256,0.0202,0.117,0.322,121.04,210173,4
KwolleM,Never Invited [Mellow Mix],29,0.444,0.814,11,-5.77,0,0.458,0.0669,0.0307,0.329,0.493,98.83,238447,5
◊î◊í◊ú ◊î◊©◊†◊ô,◊î◊†◊ó◊ô◊ï◊™ ◊ó◊ì◊©◊ï◊™,64,0.644,0.79,5,-8.658,0,0.0529,0.139,3.58E-05,0.155,0.657,80.021,217276,4
Mannequin Pussy,To Lose You,55,0.467,0.976,10,-5.195,1,0.0767,0.00021,4.03E-05,0.16,0.237,136.012,186014,4
Blind Boy Fuller,Truckin' My Blues Away,45,0.615,0.255,5,-14.599,0,0.0618,0.995,0.682,0.169,0.69,181.12,188447,4
Underoath,A Boy Brushed Red Living In Black And White,43,0.419,0.932,9,-3.604,0,0.106,0.00171,0.000334,0.137,0.445,169.881,268000,4
Zdot,Currency,65,0.9,0.459,8,-11.524,0,0.143,0.31,0.886,0.0976,0.533,140.01,239173,4
Hila Ruach,Telaviv Is Useless,46,0.542,0.575,1,-7.684,0,0.0294,0.302,1.62E-06,0.106,0.0403,91.89,251520,4
"Johann Sebastian Bach, Freiburger Barockorchester","Suite No. 3 in D Major, BWV 1068: Suite No. 3 in D Major, BWV 1068: II. Air",48,0.0621,0.0345,7,-30.625,1,0.0532,0.662,4.61E-05,0.119,0.0558,65.193,4.628666667,4
Ploho,–ü–æ –∫—Ä–∞—é –æ—Å—Ç—Ä–æ–≤–∞,73,0.494,0.942,10,-5.414,1,0.0778,0.00227,0.000857,0.358,0.515,144.947,221395,4
Sun June,Bad girl,41,0.578,0.374,9,-9.501,1,0.0279,0.281,0.000271,0.114,0.449,175.867,247507,4
Cactus,"Rockout, Whatever You Feel Like",34,0.441,0.912,4,-4.321,1,0.0855,0.00639,0.00532,0.117,0.486,140.188,240347,4
Connor Selby,If You're Gonna Leave Me,41,0.736,0.474,7,-8.263,1,0.0288,0.534,0.00274,0.138,0.476,124.97,332311,4
Itay Levi,◊î◊§◊ï◊ö,20,0.723,0.903,9,-4.825,0,0.135,0.299,0.304,0.146,0.78,103.021,209893,4
L.A. Takedown,Bad Night at Black's Beach,59,0.745,0.617,11,-9.847,1,0.0285,0.319,0.0505,0.111,0.335,135.004,170511,3
Fastball,The Way,49,0.646,0.882,2,-5.648,0,0.0346,0.143,0.000109,0.335,0.908,120.837,257093,4
The Raconteurs,Now That You're Gone,41,0.395,0.453,1,-9.221,1,0.0831,0.119,0.00304,0.121,0.468,199.993,240986,3
the sleepover disaster,Dark Star,42,0.107,0.57,6,-7.209,0,0.0348,0.00378,0.00044,0.449,0.159,80.74,297813,4
The Bloody Beetroots,Warp 1.9,57,0.654,0.6,8,-6.174,1,0.264,0.0011,0.0267,0.0403,0.406,130.166,203731,4
Dierks Bentley,Drunk On A Plane,76,0.423,0.73,1,-5.566,1,0.032,0.00495,0.0564,0.238,0.66,205.972,4.241116667,4
Ayoni,Unmoved (A Black Woman Truth),77,0.411,0.249,1,-9.739,1,0.0296,0.942,0.00545,0.112,0.266,123.471,256452,4
Oblivians,Do the Milkshake,23,0.491,0.878,1,-6.668,1,0.0659,0.253,0.0343,0.107,0.522,94.419,319893,4
Tedeschi Trucks Band,"Signs, High Times",73,0.559,0.644,8,-9.925,1,0.0391,0.191,0.00238,0.124,0.572,87.075,231880,4
Steely Dan,Reelin' In The Years,32,0.523,0.758,7,-9.81,1,0.0403,0.133,0.0155,0.0952,0.766,135.437,277267,4
Hozier,Movement,42,0.381,0.502,2,-5.505,0,0.0368,0.16,0.425,0.0842,0.147,144.3,237800,4
Eyal Golan,◊ê◊î◊ë◊î ◊®◊ê◊©◊ï◊†◊î,41,0.502,0.468,5,-7.309,0,0.0378,0.269,0.000312,0.16,0.522,159.883,234176,4
2nd Exit,It's Alright,37,0.776,0.679,5,-9.131,1,0.0647,0.194,0.913,0.328,0.431,92.021,176884,4
Stevedreez,Smoking Section,47,0.858,0.431,4,-11.51,0,0.214,0.0121,0.923,0.116,0.416,102.969,228641,4
"Shankar-Ehsaan-Loy, Farid Hasan, Mohammed Aman",Garaj Garaj Jugalbandi,68,0.269,0.779,5,-5.135,1,0.0519,0.0463,1.51E-06,0.0892,0.384,150.04,5.515366667,3
Black Stone Cherry,Built For Comfort,68,0.333,0.88,9,-3.08,1,0.0963,0.000455,0.00235,0.33,0.49,162.838,264280,4
HARDY,TRUCK,30,0.58,0.894,3,-3.698,1,0.0633,0.0595,5.84E-05,0.237,0.454,120.063,218719,4
Lorde,Stoned at the Nail Salon,42,0.466,0.113,5,-13.325,1,0.0414,0.947,0.0777,0.0986,0.104,125.369,4.44053333,4
Vistas,The Love You Give,63,0.462,0.935,8,-4.794,1,0.0509,0.00128,0.00275,0.368,0.757,171.918,180490,4
Steve Miller Band,Fly Like An Eagle,72,0.561,0.754,3,-12.769,0,0.112,0.61,0.00378,0.328,0.642,100.08,282693,4
Thirty Seconds To Mars,Walk On Water - Acoustic,16,0.522,0.635,9,-6.661,1,0.0303,0.199,0.00201,0.0809,0.412,139.949,188896,4
Death Cab for Cutie,I Will Possess Your Heart,28,0.605,0.619,9,-8.971,0,0.0261,0.423,0.0919,0.0732,0.578,133.074,505773,4
Oliver Tree,Cash Machine (Remix) [feat. Dillon Francis & grandson],62,0.623,0.927,2,-2.869,1,0.0761,0.0015,6.21E-06,0.0972,0.459,103.987,170769,4
Scissor Sisters,I Don't Feel Like Dancin' - Radio Edit,36,0.711,0.924,7,-3.398,1,0.0282,0.0156,0.000371,0.114,0.912,108.033,248640,4
Five Finger Death Punch,When The Seasons Change,57,0.498,0.894,5,-6.628,0,0.0307,0.00142,0.0505,0.0754,0.546,156.069,227309,4
ILLENIUM,First Time,58,0.526,0.667,11,-5.451,1,0.0437,0.0505,5.24E-05,0.321,0.43,155.085,165779,4
The Rapture,How Deep Is Your Love?,46,0.472,0.826,6,-3.938,0,0.0594,0.000617,5.32E-05,0.187,0.132,122.326,385920,4
The Lumineers,Sleep On The Floor,28,0.391,0.442,9,-8.076,1,0.0347,0.298,1.02E-06,0.13,0.246,142.56,3.53085,4
New Hope Club,Let Me Down Slow - Acoustic,41,0.576,0.332,2,-7.62,1,0.0349,0.772,0.0344,0.302,0.353,115.581,190373,4
Hoodyman,◊í◊ù ◊ú◊¢◊®◊°◊ô◊ù ◊ô◊© ◊ì◊û◊¢◊ï◊™,60,0.731,0.792,6,-5.293,0,0.166,0.285,0.000833,0.145,0.296,128.931,199070,4
Distant,Hellmouth,56,0.406,0.974,9,-4.508,1,0.112,0.000179,1.49E-05,0.201,0.116,115.074,221810,4
Thursday,War All The Time,28,0.544,0.756,3,-4.365,0,0.033,0.0127,0.742,0.187,0.0902,125.278,272400,4
Bruce Springsteen,Born to Run,44,0.27,0.944,8,-4.199,1,0.0975,0.00501,8.56E-05,0.116,0.606,146.347,269920,4
John Lee Hooker,Boom Boom,52,0.441,0.455,7,-14.207,1,0.0485,0.62,0.863,0.135,0.918,160.9,152351,4
CARM,Soft Night,32,0.383,0.376,9,-10.977,1,0.0327,0.929,0.00261,0.272,0.133,138.009,239267,4
James Barker Band,Over All Over Again,77,0.582,0.871,3,-3.343,1,0.049,0.0767,0.000365,0.187,0.388,115.079,3.36155,4
LCD Soundsystem,Daft Punk Is Playing at My House,69,0.92,0.914,9,-4.555,1,0.0444,0.0222,0.013,0.114,0.974,135.923,314557,4
Tim Montana,Get Em Up,27,0.508,0.913,7,-3.007,1,0.0342,0.0121,0.000421,0.083,0.651,160.09,185147,4
Shlomo Artzi,◊ó◊ï◊£ ◊¢◊ñ◊ï◊ë ◊û◊ê◊î◊ë◊ï◊™,64,0.563,0.661,11,-8.699,0,0.0567,0.579,0.914,0.129,0.785,84.981,213706,4
"Crosby, Stills, Nash & Young",Teach Your Children,5,0.497,0.285,1,-14.537,1,0.0264,0.643,0.908,0.389,0.667,154.7,173467,4
Bicep,Siena,45,0.754,0.679,2,-8.216,1,0.0448,0.00465,3.22E-05,0.0169,0.387,127.014,242928,4
Gary Numan,Now and Forever,56,0.626,0.686,9,-6.147,1,0.0315,0.023,1.86E-06,0.1,0.174,144.011,357067,4
Genesis Owusu,Gold Chains,44,0.66,0.708,3,-9.142,1,0.117,0.101,2.82E-05,0.0869,0.908,75.219,218307,4
Lukas Graham,Happy For You,31,0.673,0.639,10,-4.14,1,0.036,0.388,5.93E-05,0.164,0.217,136.155,226403,4
The Standells,Dirty Water,43,0.62,0.781,1,-5.938,1,0.0379,0.181,0.000252,0.187,0.864,144.707,167253,4
Saliva,After Me - 2021 Version,15,0.462,0.855,8,-4.336,0,0.0428,8.06E-06,0.728,0.0745,0.516,89.996,234288,4
The Clash,London Calling - Remastered,66,0.651,0.801,1,-7.34,1,0.0514,0.123,0.000179,0.0825,0.776,133.769,200480,4
Maor Edri,◊û◊¶◊ô◊ú ◊ê◊ï◊™◊ö,83,0.429,0.735,4,-5.136,0,0.0594,0.229,0.928,0.133,0.314,199.629,198800,4
Headfirst,Amnesia,45,0.465,0.83,2,-3.484,1,0.0401,0.000135,0.782,0.159,0.398,122.745,257975,4
TOLEDO,David,32,0.575,0.282,9,-16.917,1,0.0285,0.914,0.939,0.138,0.382,75.485,185106,3
Arch/Matheos,Wanderlust,54,0.479,0.931,8,-4.887,0,0.0831,0.00263,0.012,0.156,0.408,93.487,359045,4
Apocalyptica,Talk To Me (feat. Lzzy Hale),66,0.409,0.877,6,-5.865,0,0.0602,0.00329,0.0201,0.222,0.403,177.928,208021,4
Desi Valentine,One More Touch,49,0.633,0.714,5,-5.773,0,0.0476,0.00368,1.54E-05,0.134,0.589,132.04,225909,4
Psychedelic Porn Crumpets,Pukebox,74,0.386,0.94,11,-5.235,0,0.0871,6.80E-05,0.896,0.329,0.378,150.112,188780,4
Elmore James,Shake Your Money Maker,41,0.502,0.659,9,-7.473,1,0.0416,0.701,0.00204,0.115,0.841,101.382,150667,4
Bad Omens,Dethrone,58,0.372,0.935,10,-4.561,1,0.124,1.65E-05,0.000229,0.073,0.431,111.884,209134,3
Jet,Are You Gonna Be My Girl,53,0.613,0.953,1,-3.435,1,0.0855,0.00148,0.415,0.152,0.537,105.046,213800,4
Foo Fighters,The Pretender,29,0.433,0.959,7,-4.04,1,0.0431,0.000917,0.759,0.028,0.365,172.984,269373,4
Asylums,The Distance Between Left And Right,39,0.378,0.724,10,-6.706,0,0.0499,3.23E-06,0.153,0.172,0.603,102.996,200405,4
